grid_id,left_bound,top_bound,right_bound,bottom_bound,latitude,longitude,lat_deg,long_deg,name,number,Direction,length(m),EW Joined layer_left,EW Joined layer_top,EW Joined layer_right,EW Joined layer_bottom,EW Joined layer_latitude,EW Joined layer_longitude,EW Joined layer_lat_deg,EW Joined layer_long_deg,EW Joined_name,EW Joined layer_number,EW Joined layer_Direction,EW Joined_length(m)
1115,514958.5416,5393096.821,515958.5416,5392096.821,5392597,515459,48.686222,-122.789968,Strait of Georgia,52,NS,23657.1461,514958.5416,5393096.821,515958.5416,5392096.821,5392597,515459,48.686222,-122.789968,Rosario Strait,14,EW,9697.8467
1116,514958.5416,5392096.821,515958.5416,5391096.821,5391597,515459,48.677226,-122.790005,Strait of Georgia,52,NS,23657.1461,514958.5416,5392096.821,515958.5416,5391096.821,5391597,515459,48.677226,-122.790005,Rossario Strait,19,EW,9302.7656
1117,514958.5416,5391096.821,515958.5416,5390096.821,5390597,515459,48.66823,-122.790043,,,,,514958.5416,5391096.821,515958.5416,5390096.821,5390597,515459,48.66823,-122.790043,,,,
1118,514958.5416,5390096.821,515958.5416,5389096.821,5389597,515459,48.659234,-122.79008,,,,,514958.5416,5390096.821,515958.5416,5389096.821,5389597,515459,48.659234,-122.79008,,,,
1119,514958.5416,5389096.821,515958.5416,5388096.821,5388597,515459,48.650238,-122.790117,,,,,514958.5416,5389096.821,515958.5416,5388096.821,5388597,515459,48.650238,-122.790117,,,,
1120,514958.5416,5388096.821,515958.5416,5387096.821,5387597,515459,48.641242,-122.790155,,,,,514958.5416,5388096.821,515958.5416,5387096.821,5387597,515459,48.641242,-122.790155,,,,
1121,514958.5416,5387096.821,515958.5416,5386096.821,5386597,515459,48.632246,-122.790192,Rosario Strait,98,NS,5777.1983,514958.5416,5387096.821,515958.5416,5386096.821,5386597,515459,48.632246,-122.790192,Rosario Strait,47,EW,24031.1396
1122,514958.5416,5386096.821,515958.5416,5385096.821,5385597,515459,48.623249,-122.790229,Rosario Strait,98,NS,5777.1983,514958.5416,5386096.821,515958.5416,5385096.821,5385597,515459,48.623249,-122.790229,Rosario Strait,48,EW,7800.2586
1123,514958.5416,5385096.821,515958.5416,5384096.821,5384597,515459,48.614253,-122.790267,Rosario Strait,98,NS,5777.1983,514958.5416,5385096.821,515958.5416,5384096.821,5384597,515459,48.614253,-122.790267,Rosario Strait,162,EW,8913.179
1124,514958.5416,5384096.821,515958.5416,5383096.821,5383597,515459,48.605257,-122.790304,Rosario Strait,98,NS,5777.1983,514958.5416,5384096.821,515958.5416,5383096.821,5383597,515459,48.605257,-122.790304,Rosario Strait,161,EW,5880.2708
1125,514958.5416,5383096.821,515958.5416,5382096.821,5382597,515459,48.596261,-122.790341,Rosario Strait,98,NS,5777.1983,514958.5416,5383096.821,515958.5416,5382096.821,5382597,515459,48.596261,-122.790341,Rosario Strait,160,EW,5539.7587
1126,514958.5416,5382096.821,515958.5416,5381096.821,5381597,515459,48.587265,-122.790378,Rosario Strait,98,NS,5777.1983,514958.5416,5382096.821,515958.5416,5381096.821,5381597,515459,48.587265,-122.790378,Rosario Strait,159,EW,5601.7418
1127,514958.5416,5381096.821,515958.5416,5380096.821,5380597,515459,48.578269,-122.790415,,,,,514958.5416,5381096.821,515958.5416,5380096.821,5380597,515459,48.578269,-122.790415,Rosario Strait,158,EW,3868.5462
1128,514958.5416,5380096.821,515958.5416,5379096.821,5379597,515459,48.569272,-122.790453,,,,,514958.5416,5380096.821,515958.5416,5379096.821,5379597,515459,48.569272,-122.790453,,,,
1129,514958.5416,5379096.821,515958.5416,5378096.821,5378597,515459,48.560276,-122.79049,,,,,514958.5416,5379096.821,515958.5416,5378096.821,5378597,515459,48.560276,-122.79049,,,,
1130,514958.5416,5378096.821,515958.5416,5377096.821,5377597,515459,48.55128,-122.790527,,,,,514958.5416,5378096.821,515958.5416,5377096.821,5377597,515459,48.55128,-122.790527,,,,
1131,514958.5416,5377096.821,515958.5416,5376096.821,5376597,515459,48.542284,-122.790564,,,,,514958.5416,5377096.821,515958.5416,5376096.821,5376597,515459,48.542284,-122.790564,,,,
1132,514958.5416,5376096.821,515958.5416,5375096.821,5375597,515459,48.533287,-122.790601,Rosario Strait,106,NS,1744.1464,514958.5416,5376096.821,515958.5416,5375096.821,5375597,515459,48.533287,-122.790601,Rosario Strait,153,EW,11141.3983
1133,514958.5416,5375096.821,515958.5416,5374096.821,5374597,515459,48.524291,-122.790638,Rosario Strait,106,NS,1744.1464,514958.5416,5375096.821,515958.5416,5374096.821,5374597,515459,48.524291,-122.790638,,,,
1134,514958.5416,5374096.821,515958.5416,5373096.821,5373597,515459,48.515295,-122.790675,Rosario Strait,114,NS,1330.5223,514958.5416,5374096.821,515958.5416,5373096.821,5373597,515459,48.515295,-122.790675,Rosario Strait,150,EW,1299.8325
1135,514958.5416,5373096.821,515958.5416,5372096.821,5372597,515459,48.506298,-122.790712,Rosario Strait,115,NS,40631.0828,514958.5416,5373096.821,515958.5416,5372096.821,5372597,515459,48.506298,-122.790712,Rosario Strait,149,EW,7737.1479
1136,514958.5416,5372096.821,515958.5416,5371096.821,5371597,515459,48.497302,-122.790749,Rosario Strait,115,NS,40631.0828,514958.5416,5372096.821,515958.5416,5371096.821,5371597,515459,48.497302,-122.790749,Rosario Strait,148,EW,7180.0846
1137,514958.5416,5371096.821,515958.5416,5370096.821,5370597,515459,48.488306,-122.790786,Rosario Strait,115,NS,40631.0828,514958.5416,5371096.821,515958.5416,5370096.821,5370597,515459,48.488306,-122.790786,Rosario Strait,146,EW,10460.5408
1138,514958.5416,5370096.821,515958.5416,5369096.821,5369597,515459,48.479309,-122.790823,Rosario Strait,115,NS,40631.0828,514958.5416,5370096.821,515958.5416,5369096.821,5369597,515459,48.479309,-122.790823,Lopez Sound,138,EW,10269.2226
1139,514958.5416,5369096.821,515958.5416,5368096.821,5368597,515459,48.470313,-122.79086,Rosario Strait,115,NS,40631.0828,514958.5416,5369096.821,515958.5416,5368096.821,5368597,515459,48.470313,-122.79086,Rosario Strait,145,EW,11543.7296
1140,514958.5416,5368096.821,515958.5416,5367096.821,5367597,515459,48.461317,-122.790897,Rosario Strait,115,NS,40631.0828,514958.5416,5368096.821,515958.5416,5367096.821,5367597,515459,48.461317,-122.790897,Lopez Sound,139,EW,11434.4021
1141,514958.5416,5367096.821,515958.5416,5366096.821,5366597,515459,48.45232,-122.790934,Rosario Strait,115,NS,40631.0828,514958.5416,5367096.821,515958.5416,5366096.821,5366597,515459,48.45232,-122.790934,Rosario Strait,141,EW,10626.3437
1142,514958.5416,5366096.821,515958.5416,5365096.821,5365597,515459,48.443324,-122.790971,Rosario Strait,115,NS,40631.0828,514958.5416,5366096.821,515958.5416,5365096.821,5365597,515459,48.443324,-122.790971,Rosario Straiat,142,EW,9624.985
1143,514958.5416,5365096.821,515958.5416,5364096.821,5364597,515459,48.434327,-122.791008,Rosario Strait,115,NS,40631.0828,514958.5416,5365096.821,515958.5416,5364096.821,5364597,515459,48.434327,-122.791008,Rosario Strait,143,EW,10027.3118
1144,514958.5416,5364096.821,515958.5416,5363096.821,5363597,515459,48.425331,-122.791045,Rosario Strait,115,NS,40631.0828,514958.5416,5364096.821,515958.5416,5363096.821,5363597,515459,48.425331,-122.791045,Rosario Strait,127,EW,10070.0669
1145,514958.5416,5363096.821,515958.5416,5362096.821,5362597,515459,48.416334,-122.791082,Rosario Strait,115,NS,40631.0828,514958.5416,5363096.821,515958.5416,5362096.821,5362597,515459,48.416334,-122.791082,Strait of Juan de Fuca,83,EW,46639.2741
1146,514958.5416,5362096.821,515958.5416,5361096.821,5361597,515459,48.407338,-122.791119,Rosario Strait,115,NS,40631.0828,514958.5416,5362096.821,515958.5416,5361096.821,5361597,515459,48.407338,-122.791119,Strait of Juan de Fuca,84,EW,48031.9372
1147,514958.5416,5361096.821,515958.5416,5360096.821,5360597,515459,48.398341,-122.791156,Rosario Strait,115,NS,40631.0828,514958.5416,5361096.821,515958.5416,5360096.821,5360597,515459,48.398341,-122.791156,Strait of Juan de Fuca,85,EW,47413.0115
1148,515958.5416,5397096.821,516958.5416,5396096.821,5396597,516459,48.722181,-122.776222,Strait of Georgia,53,NS,19950.6246,515958.5416,5397096.821,516958.5416,5396096.821,5396597,516459,48.722181,-122.776222,Strait of Georgia,1,EW,42832.6242
1149,515958.5416,5396096.821,516958.5416,5395096.821,5395597,516459,48.713185,-122.776262,Strait of Georgia,53,NS,19950.6246,515958.5416,5396096.821,516958.5416,5395096.821,5395597,516459,48.713185,-122.776262,Rosario Strait,4,EW,13683.4073
1150,515958.5416,5395096.821,516958.5416,5394096.821,5394597,516459,48.704189,-122.776302,Strait of Georgia,53,NS,19950.6246,515958.5416,5395096.821,516958.5416,5394096.821,5394597,516459,48.704189,-122.776302,Rosario Strait,7,EW,12471.2035
1151,515958.5416,5394096.821,516958.5416,5393096.821,5393597,516459,48.695193,-122.776341,Rosario Strait,57,NS,2550.7071,515958.5416,5394096.821,516958.5416,5393096.821,5393597,516459,48.695193,-122.776341,Haro Strait,10,EW,10624.1037
1152,515958.5416,5393096.821,516958.5416,5392096.821,5392597,516459,48.686197,-122.776381,Rosario Strait,57,NS,2550.7071,515958.5416,5393096.821,516958.5416,5392096.821,5392597,516459,48.686197,-122.776381,Rosario Strait,14,EW,9697.8467
1153,515958.5416,5392096.821,516958.5416,5391096.821,5391597,516459,48.677201,-122.776421,Rosario Strait,57,NS,2550.7071,515958.5416,5392096.821,516958.5416,5391096.821,5391597,516459,48.677201,-122.776421,Rossario Strait,19,EW,9302.7656
1154,515958.5416,5391096.821,516958.5416,5390096.821,5390597,516459,48.668204,-122.776461,,,,,515958.5416,5391096.821,516958.5416,5390096.821,5390597,516459,48.668204,-122.776461,,,,
1155,515958.5416,5390096.821,516958.5416,5389096.821,5389597,516459,48.659208,-122.776501,,,,,515958.5416,5390096.821,516958.5416,5389096.821,5389597,516459,48.659208,-122.776501,,,,
1156,515958.5416,5389096.821,516958.5416,5388096.821,5388597,516459,48.650212,-122.77654,,,,,515958.5416,5389096.821,516958.5416,5388096.821,5388597,516459,48.650212,-122.77654,,,,
1157,515958.5416,5388096.821,516958.5416,5387096.821,5387597,516459,48.641216,-122.77658,,,,,515958.5416,5388096.821,516958.5416,5387096.821,5387597,516459,48.641216,-122.77658,,,,
1158,515958.5416,5387096.821,516958.5416,5386096.821,5386597,516459,48.63222,-122.77662,Rosario Strait,99,NS,8087.8735,515958.5416,5387096.821,516958.5416,5386096.821,5386597,516459,48.63222,-122.77662,Rosario Strait,47,EW,24031.1396
1159,515958.5416,5386096.821,516958.5416,5385096.821,5385597,516459,48.623224,-122.77666,Rosario Strait,99,NS,8087.8735,515958.5416,5386096.821,516958.5416,5385096.821,5385597,516459,48.623224,-122.77666,Rosario Strait,48,EW,7800.2586
1160,515958.5416,5385096.821,516958.5416,5384096.821,5384597,516459,48.614228,-122.776699,Rosario Strait,99,NS,8087.8735,515958.5416,5385096.821,516958.5416,5384096.821,5384597,516459,48.614228,-122.776699,Rosario Strait,162,EW,8913.179
1161,515958.5416,5384096.821,516958.5416,5383096.821,5383597,516459,48.605232,-122.776739,Rosario Strait,99,NS,8087.8735,515958.5416,5384096.821,516958.5416,5383096.821,5383597,516459,48.605232,-122.776739,Rosario Strait,161,EW,5880.2708
1162,515958.5416,5383096.821,516958.5416,5382096.821,5382597,516459,48.596235,-122.776779,Rosario Strait,99,NS,8087.8735,515958.5416,5383096.821,516958.5416,5382096.821,5382597,516459,48.596235,-122.776779,Rosario Strait,160,EW,5539.7587
1163,515958.5416,5382096.821,516958.5416,5381096.821,5381597,516459,48.587239,-122.776818,Rosario Strait,99,NS,8087.8735,515958.5416,5382096.821,516958.5416,5381096.821,5381597,516459,48.587239,-122.776818,Rosario Strait,159,EW,5601.7418
1164,515958.5416,5381096.821,516958.5416,5380096.821,5380597,516459,48.578243,-122.776858,Rosario Strait,99,NS,8087.8735,515958.5416,5381096.821,516958.5416,5380096.821,5380597,516459,48.578243,-122.776858,Rosario Strait,158,EW,3868.5462
1165,515958.5416,5380096.821,516958.5416,5379096.821,5379597,516459,48.569247,-122.776897,Rosario Strait,99,NS,8087.8735,515958.5416,5380096.821,516958.5416,5379096.821,5379597,516459,48.569247,-122.776897,Rosario Strait,157,EW,3311.475
1166,515958.5416,5379096.821,516958.5416,5378096.821,5378597,516459,48.560251,-122.776937,,,,,515958.5416,5379096.821,516958.5416,5378096.821,5378597,516459,48.560251,-122.776937,,,,
1167,515958.5416,5378096.821,516958.5416,5377096.821,5377597,516459,48.551254,-122.776976,,,,,515958.5416,5378096.821,516958.5416,5377096.821,5377597,516459,48.551254,-122.776976,,,,
1168,515958.5416,5377096.821,516958.5416,5376096.821,5376597,516459,48.542258,-122.777016,Rosario Strait,104,NS,3488.019,515958.5416,5377096.821,516958.5416,5376096.821,5376597,516459,48.542258,-122.777016,Rosario Strait,154,EW,4766.1481
1169,515958.5416,5376096.821,516958.5416,5375096.821,5375597,516459,48.533262,-122.777055,Rosario Strait,104,NS,3488.019,515958.5416,5376096.821,516958.5416,5375096.821,5375597,516459,48.533262,-122.777055,Rosario Strait,153,EW,11141.3983
1170,515958.5416,5375096.821,516958.5416,5374096.821,5374597,516459,48.524266,-122.777095,Rosario Strait,104,NS,3488.019,515958.5416,5375096.821,516958.5416,5374096.821,5374597,516459,48.524266,-122.777095,Rosario Strait,152,EW,17362.0788
1171,515958.5416,5374096.821,516958.5416,5373096.821,5373597,516459,48.515269,-122.777134,,,,,515958.5416,5374096.821,516958.5416,5373096.821,5373597,516459,48.515269,-122.777134,,,,
1172,515958.5416,5373096.821,516958.5416,5372096.821,5372597,516459,48.506273,-122.777174,Rosario Strait,105,NS,40584.7745,515958.5416,5373096.821,516958.5416,5372096.821,5372597,516459,48.506273,-122.777174,Rosario Strait,149,EW,7737.1479
1173,515958.5416,5372096.821,516958.5416,5371096.821,5371597,516459,48.497277,-122.777213,Rosario Strait,105,NS,40584.7745,515958.5416,5372096.821,516958.5416,5371096.821,5371597,516459,48.497277,-122.777213,Rosario Strait,148,EW,7180.0846
1174,515958.5416,5371096.821,516958.5416,5370096.821,5370597,516459,48.48828,-122.777253,Rosario Strait,105,NS,40584.7745,515958.5416,5371096.821,516958.5416,5370096.821,5370597,516459,48.48828,-122.777253,Rosario Strait,146,EW,10460.5408
1175,515958.5416,5370096.821,516958.5416,5369096.821,5369597,516459,48.479284,-122.777292,Rosario Strait,105,NS,40584.7745,515958.5416,5370096.821,516958.5416,5369096.821,5369597,516459,48.479284,-122.777292,Lopez Sound,138,EW,10269.2226
1176,515958.5416,5369096.821,516958.5416,5368096.821,5368597,516459,48.470288,-122.777331,Rosario Strait,105,NS,40584.7745,515958.5416,5369096.821,516958.5416,5368096.821,5368597,516459,48.470288,-122.777331,Rosario Strait,145,EW,11543.7296
1177,515958.5416,5368096.821,516958.5416,5367096.821,5367597,516459,48.461291,-122.777371,Rosario Strait,105,NS,40584.7745,515958.5416,5368096.821,516958.5416,5367096.821,5367597,516459,48.461291,-122.777371,Lopez Sound,139,EW,11434.4021
1178,515958.5416,5367096.821,516958.5416,5366096.821,5366597,516459,48.452295,-122.77741,Rosario Strait,105,NS,40584.7745,515958.5416,5367096.821,516958.5416,5366096.821,5366597,516459,48.452295,-122.77741,Rosario Strait,141,EW,10626.3437
1179,515958.5416,5366096.821,516958.5416,5365096.821,5365597,516459,48.443298,-122.777449,Rosario Strait,105,NS,40584.7745,515958.5416,5366096.821,516958.5416,5365096.821,5365597,516459,48.443298,-122.777449,Rosario Straiat,142,EW,9624.985
1180,515958.5416,5365096.821,516958.5416,5364096.821,5364597,516459,48.434302,-122.777489,Rosario Strait,105,NS,40584.7745,515958.5416,5365096.821,516958.5416,5364096.821,5364597,516459,48.434302,-122.777489,Rosario Strait,143,EW,10027.3118
1181,515958.5416,5364096.821,516958.5416,5363096.821,5363597,516459,48.425305,-122.777528,Rosario Strait,105,NS,40584.7745,515958.5416,5364096.821,516958.5416,5363096.821,5363597,516459,48.425305,-122.777528,Rosario Strait,127,EW,10070.0669
1182,515958.5416,5363096.821,516958.5416,5362096.821,5362597,516459,48.416309,-122.777567,Rosario Strait,105,NS,40584.7745,515958.5416,5363096.821,516958.5416,5362096.821,5362597,516459,48.416309,-122.777567,Strait of Juan de Fuca,83,EW,46639.2741
1183,515958.5416,5362096.821,516958.5416,5361096.821,5361597,516459,48.407313,-122.777607,Rosario Strait,105,NS,40584.7745,515958.5416,5362096.821,516958.5416,5361096.821,5361597,516459,48.407313,-122.777607,Strait of Juan de Fuca,84,EW,48031.9372
1184,515958.5416,5361096.821,516958.5416,5360096.821,5360597,516459,48.398316,-122.777646,Rosario Strait,105,NS,40584.7745,515958.5416,5361096.821,516958.5416,5360096.821,5360597,516459,48.398316,-122.777646,Strait of Juan de Fuca,85,EW,47413.0115
1185,516958.5416,5397096.821,517958.5416,5396096.821,5396597,517459,48.722153,-122.762625,Strait of Georgia,54,NS,19371.403,516958.5416,5397096.821,517958.5416,5396096.821,5396597,517459,48.722153,-122.762625,Strait of Georgia,1,EW,42832.6242
1186,516958.5416,5396096.821,517958.5416,5395096.821,5395597,517459,48.713157,-122.762668,Strait of Georgia,54,NS,19371.403,516958.5416,5396096.821,517958.5416,5395096.821,5395597,517459,48.713157,-122.762668,Rosario Strait,4,EW,13683.4073
1187,516958.5416,5395096.821,517958.5416,5394096.821,5394597,517459,48.704161,-122.76271,Strait of Georgia,54,NS,19371.403,516958.5416,5395096.821,517958.5416,5394096.821,5394597,517459,48.704161,-122.76271,Rosario Strait,7,EW,12471.2035
1188,516958.5416,5394096.821,517958.5416,5393096.821,5393597,517459,48.695165,-122.762752,Rosario Strait,58,NS,3008.7311,516958.5416,5394096.821,517958.5416,5393096.821,5393597,517459,48.695165,-122.762752,Haro Strait,10,EW,10624.1037
1189,516958.5416,5393096.821,517958.5416,5392096.821,5392597,517459,48.686169,-122.762795,Rosario Strait,58,NS,3008.7311,516958.5416,5393096.821,517958.5416,5392096.821,5392597,517459,48.686169,-122.762795,Rosario Strait,14,EW,9697.8467
1190,516958.5416,5392096.821,517958.5416,5391096.821,5391597,517459,48.677173,-122.762837,Rosario Strait,58,NS,3008.7311,516958.5416,5392096.821,517958.5416,5391096.821,5391597,517459,48.677173,-122.762837,Rossario Strait,19,EW,9302.7656
1191,516958.5416,5391096.821,517958.5416,5390096.821,5390597,517459,48.668177,-122.762879,Rosario Strait,58,NS,3008.7311,516958.5416,5391096.821,517958.5416,5390096.821,5390597,517459,48.668177,-122.762879,Rosario Strait,23,EW,7117.3903
1192,516958.5416,5390096.821,517958.5416,5389096.821,5389597,517459,48.659181,-122.762921,,,,,516958.5416,5390096.821,517958.5416,5389096.821,5389597,517459,48.659181,-122.762921,,,,
1193,516958.5416,5389096.821,517958.5416,5388096.821,5388597,517459,48.650185,-122.762963,,,,,516958.5416,5389096.821,517958.5416,5388096.821,5388597,517459,48.650185,-122.762963,,,,
1194,516958.5416,5388096.821,517958.5416,5387096.821,5387597,517459,48.641189,-122.763006,Rosario Strait,100,NS,46434.3898,516958.5416,5388096.821,517958.5416,5387096.821,5387597,517459,48.641189,-122.763006,Rosario Strait,33,EW,11723.7094
1195,516958.5416,5387096.821,517958.5416,5386096.821,5386597,517459,48.632193,-122.763048,Rosario Strait,100,NS,46434.3898,516958.5416,5387096.821,517958.5416,5386096.821,5386597,517459,48.632193,-122.763048,Rosario Strait,47,EW,24031.1396
1196,516958.5416,5386096.821,517958.5416,5385096.821,5385597,517459,48.623197,-122.76309,Rosario Strait,100,NS,46434.3898,516958.5416,5386096.821,517958.5416,5385096.821,5385597,517459,48.623197,-122.76309,Rosario Strait,48,EW,7800.2586
